id	book_id	sentence	heading
	3		7
	3	幸か不幸か、今やIDEは使うのに訓練や学習をほとんど必要としないものになっています。	7
	3	私がはじめてUNIXマシンでCのプログラミングをした時は、viエディタを使う必要があり、その使い方を習得するのにかなりの時間を要しました。	7
	3	viエディタの学習曲線は、かなりの急勾配(きゅうこうばい)と言えるでしょう。	7
	3	いったんコツがわかると急激に理解が進むのですが、最初の段階では非常に苦労をするのです。	7
	3	しかし苦労して身につけた技術は、その後ずっと役立つてくれているので、苦労は十分報われたと言えます。	7
	3	実際この原稿を書くのにもviを使っています。	7
	3	反対にIDEの学習曲線は非常に緩やかです。	7
	3	苦労せずに使い始められるのですが、その後はなかなか上達しないことが多いのです。	7
	3	長い間、基本的な使い方しか知らないという状態が続いてしまいます。	7
	3		7
	3	最後に、私たちプログラマにはUNIXがあります。	7
	3	UNIXには、習得は容易ではないが、一度習得してしまえばコーディング作業の効率化に非常に役立つツールが多数あります。	7
	3	たとえば、コードレビューで「システム中に同じ名前のクラスが多数あるらしい」と気づいたとします。	7
	3	その場合、実際に同じ名前のクラスがどのくらいあるかは、次のようにfind 、sed、sort 、uniq 、grep といったツールを使えば簡単に確認できます。	7
	3		7
	3	家に修理に来る配管工はプロートーチ(簡易型溶接機)という専門の道具を当然使えるはずです。	7
	3	IDEは今やプログラマにとってのプロートーチかもしれません。	7
	3	今後は、IDEをどう使えば生産性を上げられるか、時間をかけて学んでいくべきでしょう。	7
	3		7
	3		7
	3	限界を知る	5
	3	Greg Colvin	6
	3		7
	3	すべきことは常に明確に	5
	3	Dan Bergh Johnsson	6
	3	たとえば、私が3人のプログラマの肩を叩いて、「今、どんな仕事をしているんですか」と尋ねたとしましょう。	7
	3	すると1人は、「ああ、今、このメソッドのリファクタリングをしているところですよ」と答えました。	7
	3	もう1人は「このWebアクションにパラメータをいくつか追加しているところです」と答えました。	7
	3	そしてもう1人は「このユーザストーリを扱っています」と答えました。	7
	3		7
	3	この場合、最初の2人は細部にばかりとらわれていて、3人目のプログラマだけが大局を見ている、自分の仕事の目的がよくわかっている、そういうふうにも見えます。	7
	3	しかし、3人に作業の具体的内容と所要時間を聞いてみると、様子がまったく違ってきたのです。	7
	3	最初の2人は、自分がいま取り組んで、いる作業の内容を完全に把握していました。	7
	3	作業ではどのファイルについて何をするのか、何時間で完了する予定なのか、それがすべて明確になっていました。	7
	3	ところが、3人目のプログラマはそうではありませんでした。	7
	3	細かいことを尋ねたら、「検討中」という答えが返ってきました。	7
	3	何日か模索してみないと細かいことはどうなるかわからないと言うのです。	7
	3	わかるのは、せいぜい「クラスをいくつか追加して、サービスに少し変更を加えることになるだろう」ということくらいでした。	7
	3		7
	3	最初の2人は、何も大局を見ていなかったわけではないのです。	7
	3	最終的な目標が何なのかはよくわかっていました。	7
	3	その目標に向かつて前進するために、今どんな作業をすべきかを明確に決めていただけです。	7
	3	すべきことをはっきりと定め、それを何時間で完了させるのかも定めていました。	7
	3	また、1つの作業が完了したら、すぐに次に何をすればいいかを決めます。	7
	3	次の作業は、新しい機能の追加かもしれないし、既存のコードのリファクタリングかもしれません。	7
	3	ただ、どの作業でも必ず目的を明確に定め、それを充分短い時間(たとえば2時間)で区切るというのは同じです。	7
	3		7
	3	それに対し、3人目のプログラマは、大目標を小目標に分解するということは一切していません。	7
	3	いきなり大目標に向かつて作業を始め、漠然と作業を進めていました。	7
	3	目標達成までに具体的にどういう作業が必要になるのか、それぞれにどのくらい時間がかかるのかはまったく見えておらず、次にどうすればいいかは手探りで何となく決めている、という状態です。	7
	3	そうしているうちに視界が開け、すべきことが明確になり始めるだろう、とは思っていますが、それがいつになるか確信はありません。	7
	3	おそらく最初の万に書いたコードは、長い時間が経って全体像が見えてくる頃には、まったく的外れなものだったことがわかるでしょう。	7
	3		7
	3	最初の2人のプログラマは、たとえば2時間で完了させる予定だった作業にそれ以上の時間がかかりそうだと途中でわかってしまったらどうするでしょうか。	7
	3	その場合、彼らはまず、その作業で書いたコード、加えた変更をすべて破棄するでしょう。	7
	3	そして目標をさらに細かく分割して、再び新たな小目標達成のための作業を開始するのです。	7
	3	時間どおり終わらない作業をそのまま続けても、それが妥当なものかどうかはわからないし、本当に有効かどうかわからないコードがレポジトリに入ってしまうのは良いことではありません。	7
	3	それよりは、いったん作業を白紙に戻した方がいいのです。	7
	3	コードは白紙に戻りますが、直前の作業から得た教訓、ひらめきは頭に残っているはずです。	7
	3		7
	3	3人目のプログラマは、「多分、これで妥当だろう」という推測だけでコードを少しずつ書いていきます。	7
	3	そうしたコードの断片をあとで無理につなぎ合わせようとします。	7
	3	つなぎ合わせれば、それが大目標に添ったものになるはず、と信じて。	7
	3	せっかく書いたコード、加えた変更を途中で破棄するなど、あり得ないことです。	7
	3	それまでにかけた時間や労力が無駄になってしまう、と思うからです。	7
	3	しかし、そういうやり方をしていると、有効かどうかわからない中途半端なコードがレポジトリに多く入り込むことになってしまいます。	7
	3		7
	3	最初の2人のプログラマも、場合によっては、一定の時間内に完了できる有効な作業がすぐに見つからないということがあり得ます。	7
	3	そんなときは、コードを見たり、書いたりしながら、次にすべき作業を「ああでもない、こうでもない」と模索するモードに入ります。	7
	3	そして最終的に次の作業の内容が固まったら、模索中に書いたコード、加えた変更はすべて破棄します。	7
	3	作業が無駄になってしまうように見えますが、そうではありません。	7
	3	明確な目的もわからないのに闇雲に先を急ぐよりも、少し遠回りのようでも、確実に有効とわかる作業を探した方が、結局は最終目標に向かつて着実に前に進むことになるからです。	7
	3		7
	3	大事なのは、常に自分が何をすべきかを明確にするということです。	7
	3	完了する期限も必ず決めます。	7
	3	もし、期限内に予定の作業が終わらないようであれば、その間に書いたコード、コードに加えた変更はすべて破棄します。	7
	3	再度、小目標を立て直して作業内容を検討し、はじめからやり直すのです。	7
	3	次に何をすればいいかがすぐにわからない時は、やはりあれこれと模索するのですが、大事なのは「いつの間にか手探り状態になっていた」ということを絶対に避けるということです。	7
	3	模索段階で、書いたコードを決してレポジトリに入れてはいけません。	7
	3		7
	3		7
	3	大量のデータはデータベースで	5
	3	Diomidis Spinellis	6
	3	アプリケーションで大量の永続データを扱う必要がある場合やデータが相互に関係し合う場合は、迷うことなくリレーショナルデータベース(RDBMS)にデータを保存すべきでしょう。	7
	3	RDBMSにはかつて、コストが高い、複雑で扱いづらい、気軽には導入できない、というイメージがありました。	7
	3	しかし、今は以前とはまったく事情が変わっています。	7
	3	RDBMS は今や身近な存在です。	7
	3	改めて導入を考えなくとも、システムに既に1つや2つはインストールされているという人も多いでしょう。	7
	3	MySQL、PostgreSQLなどは非常に高機能なRDBMS ですが、オープンソースソフトウェアなので、購入のコストはかかりません。	7
	3	他にも、ライブラリとしてアプリケーションに直接リンクされる「組み込みデータベース」というデータベースもあります。	7
	3	特によく知られているのは、いずれもオープンソースのSQLiteとHSQLDBです。	7
	3	この種のデータベースなら、セットアップや管理の手間も必要なく、非常に効率的に使えると言っていいでしょう。	7
	3		7
	3	アプリケーションで扱うデータの量がシステムのRAM容量を超えている場合、インデックス付きのRDBMSテーブルを使えば、ライブラリに用意されているマップなどのコレクション型(この種の型では仮想メモリページが多用される)を使うよりも、処理が桁違いに速くなりますデータベースで扱うべきデータの量は簡単に増えていくものです。	7
	3	組み込みデータベースの場合、扱い方が適切であれば、必要データ量の増加に応じてより本格的なRDBMSに切り替えてスケールアップすることが可能です。	7
	3	フリーのオープンソースのデータベースを使っていて、後から、より高機能でサポートも充実した商用データベースに転換するということもできます。	7
	3		7
	3	SQLの使い方を覚えれば、データベースが中心となるアプリケーションを簡単に書けます。	7
	3	データベースに保存するデータを適切に正規化しておけば、SQLクエリを使って効率的に抽出ができます。	7
	3	SQLのコードは書くのも簡単で読んで理解するのも簡単です。	7
	3	SQLが使えれば、データを扱うのに複雑なコードを書く必要はなくなるのです。	7
	3	SQLクエリなら、データに1度に複雑な変更を加えるということも簡単にできます。	7
	3	また、永続データの編成の仕方を少し変えるというくらいの小幅の変更で、あれば、SQL対話環境を使うだけで済んでしまい、コードを一切書かなくていいという場合もあります。	7
	3	対話環境を使うと、書いたクエリを試しに実行してみるということもできます。	7
	3	対話環境無しでは「編集・コンパイル・実行」という手順を経ることになるわけですが、その手順を飛ばして、動きを確かめることができるのです。	7
	3		7
	3	他にRDBMSを利用するメリットとして大きいのは、データエレメント同士を関連付けることができることです。	7
	3	「このデータとこのデータは常に一致していなければならない」というような制約条件を明確に宣言できるのです。	7
	3	そうすることで、一方のデータだけを更新して、もう一方のデータを更新し忘れる「ダングリングポインタ」という問題の発生を防止できるわけです。	7
	3	たとえば、「ユーザAのデータを削除したら、ユーザAの送ったメッセージのデータも必ず削除する」というような指定も制約条件を定義することで実現できます。	7
	3		7
	3	インデックスを作成するだけで、データベース中のエンティティ同士をいつでも、あとからでも効率良くリンクすることができます。	7
	3	手間をかけてクラスフィールドのリファクタリングをする必要などはないのです。	7
	3	データベースにデータを保存しておけば、複数のアプリケーションから同じデータにアクセスするということも問題なくできます。	7
	3	同じデータを利用する複数のアプリケーションを並行してアップグレードをするのも簡単です。	7
	3	さらに、アプリケーションの構成部分ごとに言語やプラットフォームを変えるということも簡単にできます。	7
	3	各部分に最も適した言語とプラットフォームが使えるわけです。	7
	3	たとえば、WebベースアプリケーションのXMLバックエンドをJavaで書き、監査スクリプトをRubyで、ビジュアライゼーションインタフェースをProcessingで書く、といったこともできます。	7
	3		7
	3	RDBMSにSQLコマンドの最適化機能があるというのも重要です。	7
	3	この機能があるおかげで、アルゴリズムのチューニングに労力をかけることなく、アプリケーションの機能の充実に集中できます。	7
	3	高度なデータベースシステムの中には、マルチコアプロセッサを活かす最適化を自動で行うものもあります。	7
	3	技術が進むほど、間違いなくアプリケーションのパフォーマンスは向上していくでしょう。	7
	3		7
	3		7
	3	いろいろな言葉を学ぶ	5
	3	Klaus Marquardt	6
	3	プログラマにとってコミュニケーションはとても重要なことです。	7
	3		7
	3	プログラマの仕事を始めたばかりの頃は、コミュニケーションと言えば、人間相手よりも、専らコンピュータ相手のコミュニケーションということになるでしょう。	7
	3	より正確に言えば、コンピュータ上で動作するプログラムとのコミュニケーションです。	7
	3	このコミュニケーションにおいては、概念をコンピュータに理解できるかたちで表現する、つまりプログラミングが必要です。	7
	3	プログラムを書くことで、頭の中にあった概念が現実化されるのです。	7
	3	現実化される際に、実体のある物質がほとんど関わらないというのがプログラムの面白いところです。	7
	3		7
	3	プログラマには、コンピュータに理解できる言語を上手く操る能力が必要です。	7
	3	その言語には、様々な種類があります。	7
	3	ハードウェアに直接に語りかけるような言語もあれば、仮想的なコンピュータと対話するものもあります。	7
	3	抽象度が言語によって、また開発ツールによって違うということです。	7
	3	プログラマにとって、抽象度の異なる複数の言語を学ぶことは重要です。	7
	3	1種類の言語だけでは、中には非常に表現することが困難な概念もあります。	7
	3	優秀なプログラマなら、日々の業務をこなす以外に、自分の時間を割いて別の言語を学ぶ努力をするでしょう。	7
	3	業務で使うものとは目的が異なり、違った概念の表現に適した言語を学ぶのです。	7
	3	この努力は、いつか必ず報われるはずです。	7
	3		7
	3	コンピュータとのコミュニケーション以上に、プロジェクトチームのメンバーとのコミュニケーションが大切です。	7
	3	特に大規模なプロジェクトになると、1人でこつこつプログラムを書く「職人仕事」の部分はとても小さいと言えます。	7
	3	他人と話し合いながら進めるチームワークの部分が大きいでしょう。	7
	3	自分の考えていること、やろうとしていることを、コンピュータにわからせるだけでは不十分なのです。	7
	3	他人の言うことをよく理解し、自分の言いたいことを他人にわかりやすく伝えることが必要です。	7
	3	私の知る限り、優秀なプログラマはプログラミング言語を巧みに操るだけでなく、自然言語も非常にうまく使うことができます。	7
	3	話す力が大事なのは、他人とのコミュニケーションが円滑にできるからだけではありません。	7
	3	自分の思考を明確にするためにも、話す能力は重要なのです。	7
	3	この能力は問題を抽象化する際には欠かせません。	7
	3	そして抽象化こそ、プログラミングの核心です。	7
	3		7
	3	ソフトウェア開発に関わるのは、コンピュータとプロジェクトチームのメンバーだけではありません。	7
	3	他にも多くの人が関わります。	7
	3	その中には、同じ社内にいてもプログラムのコードは書かないという人もいれば、社外の人もいます。	7
	3	自分の仕事については知っていても、コンピュータについては知識がない人も大勢いるでしょう。	7
	3	そういう人たちとのコミュニケーションもやはり重要です。	7
	3	テストや品質管理、デプロイ、マーケティング、販売などに携わる人たち、そしてエンドユーザ(製品を企業内で使うユーザもいれば家庭で使うユーザもいます)とのコミュニケーションは欠かせません。	7
	3	コミュニケーションのためには、相手がどういう人たちで、どういうことに関心を持ち、どんな問題を抱えているかを知る必要があるでしょう。	7
	3	そのためには、相手と同じ言葉を話す必要があります。	7
	3	相手の住む世界の言葉、それぞれの専門分野の言葉を話さなくてはならないのです。	7
	3	もしそれができなければ、仮に会話がうまく成り立っているように思えても、実際には成り立っていないということになります。	7
	3		7
	3	たとえば、話す相手が会計士ならば、原価センタ会計、投資資本、使用資本、といった概念についての基本的な知識が必要です。	7
	3	マーケティング担当者にも、弁護士にも、やはりそれぞれに特有の言葉や概念があるので、それを多少は知っておかなければうまく話ができません。	7
	3	対応すべき分野はプロジェクトごとに違うでしょうが、その分野に固有の言語を話せる人は、プロジェクトに必ず何人かは必要です。	7
	3	その人自身がプログラマであることが理想的です。	7
	3	コンピュータを使って概念を現実化するのは最終的にはプログラマの仕事だからです。	7
	3		7
	3	プログラマはただコードを書くだけの存在ではないのです。	7
	3	カール大帝の言葉にもあるとおり「他者の言葉を知ることは、新たな魂を持つこと」です。	7
	3	ソフトウェア業界の外にいる人とコミュニケーションをしてみれば、他の世界の言葉を知ることの大切さがよくわかるでしょう。	7
	3	大事なのは自分が話すこと以上に、相手の話に耳を傾けることです。	7
	3	言葉にならない言葉の存在を知ることが大事なのです。	7
	3		7
	3		7
	3	見積りとは何か	5
	3	Giovanni Asproni	6
	3	自分の担当業務に関して見積りを行い、見積り結果をマネージャや同僚、ユーザなどに伝えるのはプログラマの義務です。	7
	3	彼らはその見積り結果を踏まえ、目標達成のために時間やお金、機器等のリソースがどのくらい必要かを判断します。	7
	3	見積りが正確でなければ正しい判断はできません。	7
	3		7
	3	正しい見積りをするためには、当然のことながら、そのための方法を学ぶ必要があります。	7
	3	しかし、それよりも先にまず知らなくてはならないのは「見積りとは何か」そして「見積り結果はどう利用すべきか」というごく基本的なことです。	7
	3	実に不思議なのですが、プログラマやマネージャの中に、この2つを正しく理解している人はさほど多くないのです。	7
	3		7
	3	それは、たとえばプロジェクトマネージャ(PM)とプログラマの間で、次のような会話が交わされることが決して珍しくないということからもわかります。	7
	3		7
	3	PM「機能xyzの件だけど、開発期間はどのくらいだと見積もってる?」 プログラマ「1ヶ月ですね。	7
	3	」 PM「長すぎる。	7
	3	1週間で何とかならないか。	7
	3	」 プログラマ「どんなにがんばっても3週間は必要ですよ。	7
	3	」 PM「2週間、それ以上は無理だな。	7
	3	」 プログラマ「わかりました。	7
	3	それで手を打ちましょう!」。	7
	3	プログラマは、はじめは自分の見積もった数字を言っていたのに、結局はPMの求める数字を受け入れてしまっています。	7
	3	しかも、かたちの上では、PMがプログラマに譲歩したことになっているため、プログラマはこの数字に責任を負わなくてはなりません。	7
	3	上の会話がおかしなものだと気付けるのは、見積もり、ターゲット、コミットメントという言葉の正しい意味を知っている人だけでしょう。	7
	3	3つの言葉は次のように定義出来ます。	7
	3		7
	3	見積り: 「見積り」とは、何かの価値、数字、量、程度などについて概算、あるいはおおまかな判断をすることを指します。	7
	3	見積りのためには「事実の裏づけに基づく測量」が必要です。	7
	3	具体的には、信頼のおける数値データや、過去の経験などに基づく予測のことです。	7
	3	裏づけを基に得られた判断からは、希望や願望が排除されなければなりません。	7
	3	また、見積りは、あくまで概算、おおまかな判断なので、ある程度以上の正確さは期待できません。	7
	3	たとえば「機能Aの開発に要する時間は234.14日」というような見積りはあり得ないのです。	7
	3		7
	3	ターゲット: 「ターゲット」とは、実現したいビジネス上の目標を明文化したものです。	7
	3	たとえば「システムAは、同時に400人のユーザが利用できなければならない」というのはターゲットと言えます。	7
	3		7
	3	コミットメント: 「コミットメント」とは、「約束」と言い換えてもいいでしょう。	7
	3	「ある機能を、ある期日までに(あるいは、あるイベントまでに)、一定以上の品質で提供する」と約束することです。	7
	3	たとえば「製品の次のリリースまでに、検索機能を利用可能にする」というのはコミットメントでしょう。	7
	3		7
	3	見積り、ターゲット、コミットメントは元来、互いにまったく無関係なものです。	7
	3	しかし、ターゲットとコミットメントは、見積りを基にしたものであるべきでしょう。	7
	3	Steve McConnellは「ソフトウェア見積りの主目的は、プロジェクトの結果を予言することではない。	7
	3	見積りを行うのは、プロジェクトのターゲットがコントロールによって達成可能な程度に現実的なものかどうかを判断するためである。	7
	3	」と言っています。	7
	3	ターゲット、コミットメントを現実的なものにすることが、見積りの目的とも言えます。	7
	3	そして正しい見積りが土台にあれば、適切な管理、プランニングができます。	7
	3		7
	3	先の会話の場合、PMは、実はプログラマに見積りを求めているのではなく、コミットメントの設定を求めているのです。	7
	3	しかも、そのコミットメントの基になるターゲットはPMの頭の中だけにあり、はっきりと言葉にはされていません。	7
	3	見積りに基づかないターゲットを達成することは非常に難しいでしょう。	7
	3	見積りを求められた時には必ず、相手が「見積り」「ターゲット」「コミットメント」という言葉の意味を正しく認識しているかを確認すべきです。	7
	3	そうすればプロジェクトが成功する確率も上がるはずです。	7
	3	プロジェクトに関わる人たちが「見積り」という言葉の意味を正しく認識しない限り、どれだけ素晴らしい見積りをしても無意味でしょう。	7
	3		7
	3		7
	3	Hello, Worldから始めよう	5
	3	Thomas Guest	6
	3	Paul Lee(通称Hoppy)は、私の同僚の中でも、プログラミングのことに関しては最高のエキスパートで、皆の尊敬を集めています。	7
	3	先日も少し困ったことがあったので、Hoppy のデスクまで、言って「ちょっとコードを見てもらえないだろうか」と頼みました。	7
	3		7
	3	「いいよ」Hoppyはそう答えました。	7
	3	「じゃあ、椅子を出してそこに座って」そう言われて私は、彼の後ろに築き上げられたコーラの空き缶のピラミッドを壊さないよう、慎重に椅子を引っ張り出しました。	7
	3		7
	3	「どのコード?」。	7
	3	私は、問題になっている関数の名前と、その関数のコードが収められているファイルの名前を告げました。	7
	3		7
	3	「じゃあ、その関数を見てみようよ」Hoppyはそう言って、置いてあったK&Rをどけると、キーボードを私の前に移動させました。	7
	3		7
	3	「IDEはどこ?」Hoppyは、IDEを使っておらず、エディタで作業しているようでしたが、そのエディタは私に使えるものではありませんでした。	7
	3	Hoppyはキーボードを私からひったくると、何やら打ち込み始めました。	7
	3	すると、私の言ったファイルが開き、内容が画面に表示されました。	7
	3	大きなファイルです。	7
	3	表示されていたのは、私が言った関数のコードでした関数も大規模なものです。	7
	3	彼はページを送ると、ある条件ブロックの部分を表示させました。	7
	3	私が彼に尋ねたかったのは、その条件ブロックについてです。	7
	3		7
	3	「xが負の値になった時、この部分のコードはどう動くのかな」私はそう尋ねました。	7
	3	「負 の数になると絶対にまずいってことだけはわかるんだけど」。	7
	3	私はその日、午前中いっぱいを使い、xの値を強制的に負の数にする方法を探して、あれこれ試したのです。	7
	3	しかし、何しろ大規模なプロジェクトで、ファイルも関数も大規模です。	7
	3	コードに変更を加えてコンパイルして実行、という作業を繰り返していたら、疲れ切ってしまいました。	7
	3	それで、Hoppyのようなエキスパートならすぐに答えがわかるのでは、と思って助けを求めたわけです。	7
	3		7
	3	これだけで、彼がほんの何分か前に作ったプログラムは動き出しました。	7
	3	私たちは、プログラムの求めに応じていくつかの値を入力し、私の懸念が正しかったことを確かめました(私も、この点だけは間違っていなかったわけです) 。	7
	3	さらにHoppyは念のため、K&Rの該当ページを開いて再確認もしてくれたのです。	7
	3	私はHoppyに礼を言い、コーラの缶のピラミッドを壊さないよう注意しながら椅子をしまって、その場を後にしました。	7
	3		7
	3	私は自分のデスクに戻ると、IDEを閉じました。	7
	3	長いあいだ大きなプロジェクトチームの一員として、大規模な製品の開発ばかりしてきたので、いつの間にかそのやり方に慣れきってしまっている自分に気づいたからです。	7
	3	プログラミングが元来どういう作業だったのか、ということを忘れかけていました。	7
	3	IDEを使わなければ、コンピュータが自動でやってくれることなどほとんどなく、あとは自分の手でやるしかないのです。	7
	3	プログラミングとは元々そういうものだったはずです。	7
	3	私はテキストエディタを開き、こんなコードを書きました。	7
	3		7
	3		7
	3	プロジェクト自身にしゃべらせる	5
	3	Daniel Lindner	6
	3	現在のソフトウェア開発プロジェクトの多くには、バージョン管理システムが導入されています。	7
	3	そしてバージョン管理システムの多くは、自動テストでコードの妥当性を定期的に確認するCI(Continuous Integration :継続的結合)サーバに接続されています。	7
	3	素晴らしいことです。	7
	3		7
	3	CIサーバに静的コード解析のツールを組み込み、コードメトリクスを収集することもできます。	7
	3	コードメトリクスは、コードの特定の側面におけるフィードバックデータであり、時間の経過に伴うコードの変化を知る手がかりでもあります。	7
	3	メトリクスを収集する場合は、「これを上回っては(下回っては)ならない」という基準を通常設けることになります。	7
	3	たとえば、コードのテストカバレッジが最初の段階で20%だったとしましょう。	7
	3	仮に、テストカバレッジが今後も決して15%を下回ってはならない、という基準を設けたとします。	7
	3	データの収集はCIサーバに任せておけばずっと自動でやってくれますが、そのままでは、基準値を下回っているかどうかは人間が定期的に自分の目で確認する必要があります。	7
	3	下回った時は自動的に通知される、という仕組みはできないでしょうか。	7
	3		7
	3	まず通知の手段が問題です。	7
	3	手段としては、eメールやインスタントメッセージなどが使えるでしょう。	7
	3	たとえば、テストカバレッジが低下した時や改善した時に、それを即座にメールやメッセージで伝えるようにするのです。	7
	3	しかし、それよりもさらに効果的なのは、XFD(eXtreme Feedback Device)です。	7
	3		7
	3	XFDは、定期タスク等の結果に応じ、ランプや小型の噴水、オモチャのロボット、USBロケットランチャーなどを動かす仕組みです。	7
	3	メトリクスがあらかじめ設定した基準値を上回った(下回った)時に機器を動かし、わかりやすく通知するのです。	7
	3	ランプならば、基準値を上回るか下回るかした場合に、一目でわかるように明るく光るわけです。	7
	3	これならば、帰宅しようと急いでいる時でも、見過ごすことはないでしょう。	7
	3		7
	3	使用する機器を工夫すれば、ビルドが失敗した時には何かが壊れる音が聞こえる、コードに注意すべき問題が発見された時には信号が赤に変わる、異臭が漂う、そんな仕組みにすることもできます。	7
	3	プロジェクトチームのメンバーが複数箇所に点在している時は、同様の仕組みを各所に作ってもいいでしょう。	7
	3	信号機をプロジェクトマネージャのオフィスに設置し、それでプロジェクト全体の状況を伝えれば、喜ばれるかもしれません。	7
	3		7
	3	どのような機器をどう使うかは、利用する人の創造力次第です。	7
	3	いわゆる「ギーク」の多いチームなら、チームのマスコットをラジコンで動かす、というのも面白いでしょう。	7
	3	もう少しシックな方がいい、というのなら、デザイナーランプを使うのもいいと思います。	7
	3	インターネットで色々と検索してみれば、さらにインスピレーションが湧くはずです。	7
	3	とにかく電源プラグのある機器、遠隔制御の可能な機器ならば、XFDに使用できるのです。	7
	3		7
	3	XFDは、プロジェクトの「ご意見番」のような存在と言ってもいいでしょう。	7
	3	メンバーたちの仕事ぶりが定められたルールに照らして褒められるものか、あるいは非難されるべきものかを、XFDが音や光を使って直接教えてくれるわけです。	7
	3	音声合成ソフトウェアとスピーカーを使えば、ご意見番に本当に「しゃべらせる」こともできます。	7
	3	プロジェクト自身が本当に「しゃべりだす」ときが来るのです。	7
	3		7
	3		7
	3	「その場しのぎ」が長生きしてしまう	5
	3	Klaus Marquardt	6
	3	プロジェクトの中で「暫定ソリューション(その場しのぎ)」を作ったことがある人は多いのではないかと思います。	7
	3	なぜ暫定ソリユーションが必要になるのでしょうか?。	7
	3	おそらくその理由は「一刻も早く解決しなくてはならない問題があるから」でしょう。	7
	3	その問題は開発チーム内部に閉じたものということもあります。	7
	3	たとえばツール間の差異を埋めるために早急に何かツールが必要になったのかもしれません。	7
	3	あるいは問題は外部、つまりエンドユーザから見える問題かもしれません。	7
	3	ユーザの求める機能が不足しているので、取り急ぎ何らかのかたちでその機能を提供する必要があったのかもしれません。	7
	3	時間が無いときに、その場しのぎに作られる。	7
	3	それが「暫定ソリューション」です。	7
	3		7
	3	どの開発チームでも、暫定ソリューションは、開発中のシステムに属きないものとして作られることが多いはずです。	7
	3	作った当初はあくまで「ドラフト」と考えられており、時間がなくて本来守るべき規約やガイドラインに従うことができないため、あとで修正することが前提です。	7
	3	必然的に、チームの内部からは「そういうものを作るべきではないのでは?」という異論が出ることになります。	7
	3	暫定ソリューションを作る理由は色々とあるでしょうが、いずれにしろ、その成否を分ける条件は単純です。	7
	3	有用であれば使い続けられ、そうではなければすぐに使われなくなります。	7
	3		7
	3	暫定ソリューションで問題なのは「慣性の法則がはたらく」ことです。	7
	3	いったん暫定ソリューションができてしまうと、既成事実化するのです。	7
	3	すでに存在していて、一応役に立っていて、皆に一応受け入れられている。	7
	3	もしそうだとすれば、その状況を今すぐ変える必要性を誰もあまり感じません。	7
	3	本当は暫定ソリューションも早くシステムに統合すべきなのですが、重要な仕事は他にもたくさんあるので、どうしても後回しになります。	7
	3	動いていて、皆に受け入れられているのだから、とりあえずはそのままで良いじゃないか、といろことになりやすいのです。	7
	3	規約やガイドラインに従っていないということは良くないと皆思っているのですが、よほど特殊なシステムでない限り、それを即どうにかしなくてはと考える人は多くありません。	7
	3		7
	3	そういう理由から、暫定ソリユーションは「暫定」と言いながら、いつまでも修正されずに残ることになります。	7
	3		7
	3	また仮に、暫定ソリユーションに何か放置できない問題が起きたとしましょう。	7
	3	修正の際に、システム本体のコードと同等の品質にまで高めることは難しいでしょう。	7
	3	結局は暫定の対策でその場を切り抜けることになります。	7
	3	少し新しくなったというだけで、本質は何も変わらないのですが、目的は果たしているのでそれでよしとされてしまいます暫定ソリユーションの最大の問題は何でしょうか。	7
	3		7
	3	その答えは、プロジェクトごとに違うでしょう。	7
	3	また、この質問を投げかけられた人が、規約やガイドラインを個人的にどの程度重視しているかによっても答えは違ってきます。	7
	3	暫定ソリューションの数があまりに増えれば、システムのエントロピーは増大し、複雑になってしまい、保守が厳しくなります。	7
	3	しかし、本当の問題は暫定ソリューションの存在や多寡ではないのではないでしょうか。	7
	3	ソリューションというのは、存在するからには必要なもののはずです。	7
	3	利用する人たちがそれを気に入っていようがいまいが、存在するからには必要なのです。	7
	3	ただ困るのは、ソリューションをいったん暫定ソリューションにしてしまうと、後で修正するのは難しくなるということです。	7
	3		7
	3	では、一体どうすればいいのでしょうか。	7
	3	対応は大きく次の3つに分かれると思います。	7
	3		7
	3	では、1 、2、3 について個々にどういうことが言えるか検討してみましょう。	7
	3		7
	3	プロジェクトを進めていく間には、ソリューションを多数作ることになります3おそらく、そのうちの少なくとも一部は暫定ソリューションになるでしょう。	7
	3	暫定であっても有用なソリューションならそのまま残ってしまいます。	7
	3	その状況を変える最善の方法は、暫定ソリューションに修正を加えるのではなく、不要にしてしまうことです。	7
	3	後から改めて、より優れたソリユーション、より有用性の高いソリューションを作るのです。	7
	3	大事なのは、自分に変えられることと、変えられないことを冷静に見極めることです。	7
	3	そして変えられることは勇気を持って変える。	7
	3	その姿勢で臨めば成果はあがるでしょう。	7
	3		7
	3		7
	3	正しい使い方を簡単に、誤った使い方を困難に	5
	3	Scott Meyers	6
	3	インタフェース仕様を決定する作業は、ソフトウェア開発プロジェクトには必ず必要です。	7
	3	「インタフェース」には、抽象度の高いもの(ユーザインタフェース)もあれば、低いもの(関数インタフェース)も、その中間のもの(クラスインタフェース、ライブラリインタフェースなど)もあります。	7
	3	つまり、システムとユーザの間のインタフェースもあれば、プログラマとAPIの間のインタフェースもあり、関数とクラスの間のインタフェースなどもあるわけです。	7
	3	いずれにしろ、その設計が重要であることには変わりありません。	7
	3	設計が良ければインタフェースは使いやすくなり、生産性は向上することになるでしょう。	7
	3	反対に設計が悪ければ、インタフェースがストレスやミスの原因になります。	7
	3		7
	3	良いインタフェースとは次の2つの条件を満たすインタフェースのことです。	7
	3		7
